-3.1958298630357387,1.856347437220764,4245.913613583666,r
22.048178001891433,4.798577444043634,5329.848002759082,g
-1.3713448570530116,2.781642549574018,4714.817582269374,r
33.454357830678475,6.5939456514950425,6865.576621064307,g
-3.344713815881222,8.064771697081142,7082.4283706328715,r
-5.8824752589600084,3.5297657062163044,3798.3014869523454,r
-2.2756083921734693,0.742049615874953,6068.421352549354,r
11.560934507148177,5.213807537007791,3626.2815692017216,g
-13.599590472333492,8.574702973021447,2160.0778621124064,r
21.738506653891772,5.02543673406869,8934.540567075504,g
8.846751571800619,8.196891531195474,7222.2618525502785,g
-4.156772289631486,8.901425820248852,3758.3942278249556,r
2.706897378559664,4.359477992988189,7535.481507168554,g
22.723832340960413,4.481501173950441,6057.514761700492,g
-11.859861857055336,7.550900973185073,3439.9838770638007,r
51.68328657820126,6.892194681216321,9319.095595664841,g
22.66209707232444,9.532708945324405,5342.428910692672,g
-21.234847664071932,9.367681539796433,1971.5423993793481,r
-22.25079189260247,5.251667670146731,6475.125804906218,r
1.6393563223409204,1.0615762569259963,3694.841195999067,g
-2.65995906999138,4.000047593033178,2008.14836595512,r
-11.694340296390697,9.101956288390555,2472.9130264613955,r
4.698075380595655,2.3277801145741828,867.2162775790976,g
-1.9253122798316629,3.1837488785069032,149.2862462675243,r
2.7318450520254522,4.253998897642223,9594.06447884304,g
49.11105822810763,5.908860441409746,9545.663325958254,g
2.028200649541214,1.3514500284244162,7976.157080174941,g
-13.710062293039321,6.152179382491475,8453.196901122032,r
-8.813251681293904,5.244006350698779,6051.221431734163,r
10.554391727509842,2.2494257927581587,4167.391779106961,g
29.029617669718593,5.089922765623093,7796.816527539724,g
-2.5483789235326944,3.3270590875707904,739.404357210834,r
8.09749434996456,8.158733618050702,7692.488087366599,g